Campaign;Year;Season;Date;Observer;Marine Area;Habitat;Transect;Substrate;proportion;observations
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;1;Rubble;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;1;Pavement;0,64;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Acropora;0,08;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Astreopora;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Leptastrea;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Montipora;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Pavona;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Pocillopora;0,2;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Porites;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Halimeda;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Rubble;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;2;Pavement;0,46;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Acropora;0,12;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Astrea curta;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Pocillopora;0,14;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Porites;0,04;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Halimeda;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Rubble;0,04;
1;2004;Oct;2000-07-29;Caroline Vieux;Haapiti;Outer slope;3;Pavement;0,58;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;1;Montipora;0,12;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;1;Pocillopora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;1;Porites;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;1;Rubble;0,32;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;1;Sand;0,32;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;1;Pavement;0,2;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;2;Montipora;0,08;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;2;Porites;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;2;Rubble;0,38;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;2;Sand;0,18;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;2;Pavement;0,34;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;3;Montipora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;3;Pocillopora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;3;Rubble;0,24;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;3;Sand;0,5;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Barrier reef;3;Pavement;0,22;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Montipora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Porites;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Dead coral;0,04;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Rubble;0,28;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Sand;0,14;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Other;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;1;Pavement;0,48;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;2;Porites;0,12;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;2;Rubble;0,16;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;2;Sand;0,66;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;2;Pavement;0,06;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;3;Porites;0,24;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;3;Dead coral;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;3;Rubble;0,18;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;3;Sand;0,12;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Fringing reef;3;Pavement;0,44;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Montipora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Pavona;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Pocillopora;0,32;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Porites;0,08;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Halimeda;0,08;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Rubble;0,1;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Sand;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;1;Pavement;0,36;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Astrea curta;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Montipora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Pocillopora;0,24;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Porites;0,08;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Halimeda;0,14;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Rubble;0,1;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Sand;0,04;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;2;Pavement;0,36;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Acanthastrea;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Acropora;0,06;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Montipora;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Pocillopora;0,3;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Porites;0,08;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Dead coral;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Halimeda;0,12;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Rubble;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Other;0,02;
1;2004;Oct;2000-08-03;Yannick Chancerelle;Maatea;Outer slope;3;Pavement;0,34;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;1;Porites;0,1;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;1;Rubble;0,48;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;1;Sand;0,26;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;1;Pavement;0,16;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;2;Montipora;0,08;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;2;Porites;0,06;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;2;Macroalgae;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;2;Rubble;0,26;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;2;Sand;0,44;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;2;Pavement;0,14;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;3;Montipora;0,08;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;3;Porites;0,16;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;3;Rubble;0,5;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;3;Sand;0,14;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Barrier reef;3;Pavement;0,12;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;1;Montipora;0,28;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;1;Rubble;0,34;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;1;Sand;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;1;Pavement;0,34;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;2;Montipora;0,22;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;2;Porites;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;2;Rubble;0,48;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;2;Sand;0,14;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;2;Pavement;0,12;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Montipora;0,26;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Porites;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Macroalgae;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Halimeda;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Rubble;0,48;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Sand;0,08;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Fringing reef;3;Pavement;0,1;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Acropora;0,12;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Astrea curta;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Montipora;0,1;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Pocillopora;0,18;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Porites;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Dead coral;0,12;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Halimeda;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Rubble;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;1;Pavement;0,36;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Acropora;0,08;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Montipora;0,06;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Pocillopora;0,44;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Dead coral;0,08;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Rubble;0,06;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Sand;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;2;Pavement;0,26;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Acropora;0,14;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Leptastrea;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Astrea curta;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Montipora;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Pocillopora;0,34;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Porites;0,04;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Dead coral;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Rubble;0,06;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Sand;0,02;
1;2004;Oct;2000-08-02;Yannick Chancerelle;Motu Ahi;Outer slope;3;Pavement;0,3;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;1;Porites;0,4286;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;1;Rubble;0,1429;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;1;Sand;0,0816;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;1;Pavement;0,3469;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;2;Acropora;0,1428;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;2;Montipora;0,0408;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;2;Porites;0,1837;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;2;Rubble;0,3469;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;2;Sand;0,102;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;2;Pavement;0,1837;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;3;Montipora;0,1702;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;3;Porites;0,234;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;3;Rubble;0,2979;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;3;Sand;0,0426;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Barrier reef;3;Pavement;0,2553;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;1;Montipora;0,04;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;1;Rubble;0,02;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;1;Sand;0,94;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;2;Montipora;0,02;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;2;Sand;0,96;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;2;Pavement;0,02;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;3;Montipora;0,02;
1;2004;Oct;2000-09-23;Yannick Chancerelle;Nuarei;Fringing reef;3;Sand;0,98;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Acropora;0,08;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Astrea curta;0,04;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Pavona;0,04;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Pocillopora;0,24;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Porites;0,02;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Rubble;0,3;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;1;Pavement;0,28;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Acropora;0,1633;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Millepora;0,0204;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Montipora;0,0204;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Pavona;0,0204;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Pocillopora;0,1633;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Porites;0,1225;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Halimeda;0,0204;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Rubble;0,0612;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;2;Pavement;0,4082;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Acropora;0,1;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Astrea curta;0,04;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Montipora;0,02;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Pavona;0,02;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Pocillopora;0,26;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Porites;0,02;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Halimeda;0,02;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Rubble;0,02;
1;2004;Oct;2000-07-28;Caroline Vieux;Nuarei;Outer slope;3;Pavement;0,5;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Montipora;0,02;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Pocillopora;0,02;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Porites;0,14;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Dictyota;0,06;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Halimeda;0,02;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Padina;0,06;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Turbinaria;0,04;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Rubble;0,02;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Sand;0,44;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;1;Pavement;0,18;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Macroalgae;0,06;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Dictyota;0,06;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Halimeda;0,06;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Padina;0,04;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Turbinaria;0,1;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Rubble;0,08;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Sand;0,34;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;2;Pavement;0,26;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Dictyota;0,04;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Halimeda;0,04;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Padina;0,18;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Turbinaria;0,16;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Rubble;0,06;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Sand;0,48;
1;2004;Oct;2000-07-27;Yannick Chancerelle;Pihaena;Barrier reef;3;Pavement;0,04;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;1;Porites;0,0256;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;1;Rubble;0,4872;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;1;Sand;0,4615;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;1;Pavement;0,0256;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;2;Montipora;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;2;Porites;0,04;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;2;Rubble;0,18;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;2;Sand;0,16;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;2;Pavement;0,6;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;3;Montipora;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;3;Porites;0,04;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;3;Halimeda;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;3;Rubble;0,32;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;3;Sand;0,12;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Fringing reef;3;Pavement;0,48;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Acropora;0,3;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Herpolitha;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Pocillopora;0,2;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Porites;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Psammocora;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Rubble;0,12;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Sand;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;1;Pavement;0,3;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;2;Acropora;0,2;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;2;Leptastrea;0,04;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;2;Pocillopora;0,22;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;2;Psammocora;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;2;Rubble;0,12;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;2;Pavement;0,4;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Acropora;0,12;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Fungia;0,06;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Leptastrea;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Pavona;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Pocillopora;0,18;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Macroalgae;0,02;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Rubble;0,08;
1;2004;Oct;2000-07-26;Yannick Chancerelle;Pihaena;Outer slope;3;Pavement;0,5;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;1;Montipora;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;1;Porites;0,12;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;1;Rubble;0,4;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;1;Sand;0,12;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;1;Pavement;0,3;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Leptastrea;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Montipora;0,08;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Pavona;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Porites;0,12;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Rubble;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Sand;0,12;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;2;Pavement;0,58;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;3;Montipora;0,14;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;3;Pavona;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;3;Porites;0,08;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;3;Rubble;0,08;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;3;Sand;0,24;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Barrier reef;3;Pavement;0,44;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Montipora;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Pavona;0,04;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Pocillopora;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Porites;0,04;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Halimeda;0,02;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Turbinaria;0,06;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Rubble;0,26;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Sand;0,2;
1;2004;Oct;2000-07-29;Caroline Vieux;Taotaha;Fringing reef;1;Pavement;0,34;
